zone_risk,hour,anomaly_score,crime_index,weather_risk,safety_score
104.8352,4,0.178628,74.1165,50.1913,31.195
98.0672,18,0.194485,78.1981,80.4902,43.5133
64.3854,13,0.304944,13.7726,21.825,63.2663
31.6565,6,0.097118,30.71,20.9887,75.0517
11.7097,3,0.092874,87.3279,28.6823,57.1542
80.3163,9,0.21463,56.8189,74.1454,44.8437
79.268,21,0.05094,20.349,0.7817,64.6862
90.8678,8,0.562925,55.9783,22.6447,34.8626
82.2908,7,0.040798,64.2252,63.0033,50.8234
36.8074,23,0.155454,29.9387,59.4896,62.8809
0.9683,14,0.081018,59.2766,18.357,79.7441
80.5761,21,0.25964,67.3416,21.8584,48.5932
67.2658,2,0.091878,90.4621,17.4183,42.917
20.5337,23,0.031936,14.6546,67.3224,79.8767
76.6751,5,0.321304,53.0255,15.2346,45.0959
45.2756,3,0.286646,44.2033,2.8963,61.9203
18.1544,5,0.113893,51.164,81.1766,67.4423
61.3627,4,0.044201,16.439,78.3454,52.7089
78.7312,18,0.059894,58.177,79.9824,58.0996
20.5836,0,0.0348,32.8461,10.9868,72.1296
79.9776,19,0.083202,62.0332,23.9747,53.568
22.6729,8,0.049537,5.8106,12.3278,88.672
81.3422,0,0.276528,59.9113,21.4909,37.0995
43.001,14,0.231849,30.2571,56.5685,59.8627
18.4134,2,0.340369,58.8452,49.3493,54.3439
46.7286,18,0.072061,31.2277,45.8435,65.2918
54.4462,14,0.329401,52.6828,72.1513,50.516
9.0824,5,0.237564,90.4706,7.5318,52.6971
54.1853,14,0.352424,49.3537,59.8018,56.1769
72.9965,2,0.059067,35.5017,63.5256,52.1456
78.7888,13,0.206272,68.461,20.7252,52.5256
78.6931,11,0.13043,59.817,79.2046,47.5343
103.1009,7,0.118726,90.0972,91.3528,27.7484
64.1206,0,0.034437,86.7152,84.7692,39.4591
76.832,21,0.0296,64.8002,80.0787,54.2147
45.0578,3,0.136939,45.1032,71.6467,52.9219
23.667,23,0.122467,24.8233,64.6217,68.4145
98.166,12,0.46083,86.7811,57.8532,29.4202
61.2996,18,0.247369,13.3297,75.9231,74.0637
76.221,22,0.128926,59.4976,28.4178,41.7154
52.8297,14,0.297042,34.6824,65.0281,70.0374
94.1353,17,0.163523,14.39,1.6065,62.1025
80.2695,14,0.272429,72.0395,65.1237,42.9334
81.9002,17,0.158496,64.2324,4.034,55.273
104.2219,22,0.1195,85.6041,38.0922,27.331
97.82,12,0.05105,78.1786,93.1194,33.3428
82.4835,14,0.316076,85.2096,10.5244,46.4542
56.5968,23,0.0693,97.3702,36.6185,43.1231
17.401,12,0.107289,21.2443,90.2972,78.7659
80.4548,19,0.145887,55.6977,92.4429,52.7161
49.303,3,0.035805,90.1661,58.6285,48.3608
87.6071,14,0.147697,74.2437,98.7355,37.4956
74.0961,6,0.325363,71.9342,51.211,40.9698
15.9748,17,0.162321,58.9387,61.6176,71.1907
0.5132,7,0.310428,8.5915,87.7899,81.1803
50.1898,11,0.282225,44.4444,23.6322,66.8519
32.9595,12,0.312208,13.8136,65.2745,62.3063
103.9543,5,0.245351,89.1666,5.023,30.9009
97.4965,22,0.08213,82.6889,66.7088,29.6993
37.3199,20,0.232856,26.1954,47.6781,66.9492
90.5923,22,0.027423,44.3019,53.0837,37.6593
82.6428,7,0.252942,57.6158,92.0724,46.7651
14.6976,2,0.004359,32.6074,54.8924,78.7521
96.5921,22,0.337982,86.6258,61.3663,27.286
43.7585,22,0.264913,62.4325,66.1294,44.3913
51.2099,1,0.094941,97.3813,93.3499,33.3767
6.7632,14,0.037087,30.9675,83.2819,84.8644
56.7274,13,0.149065,24.6046,66.6125,63.1579
98.0631,13,0.214674,80.992,45.901,34.9008
84.7301,21,0.36363,91.0318,61.0435,34.9381
14.6769,7,0.090822,40.1292,47.8517,74.2089
24.2936,14,0.100416,22.4442,75.2604,74.3591
25.1631,12,0.18086,35.7295,54.947,71.4818
100.0757,8,0.524677,78.9852,55.5131,22.999
82.5501,6,0.032635,56.6612,53.0966,49.8838
33.414,0,0.167616,26.3645,89.3419,59.8105
100.0951,7,0.045729,84.24,88.3331,41.7445
93.03,18,0.215171,13.2404,70.9036,56.2985
76.6748,18,0.026728,66.5497,25.1126,45.8827
77.7204,9,0.043983,76.3445,4.4376,50.6107
21.8844,22,0.084691,15.7365,5.3257,80.3018
42.8559,13,0.289155,70.6893,32.851,55.3328
82.3554,1,0.378659,86.5606,51.494,28.3036
30.1003,9,0.297832,56.5782,14.623,66.5479
104.784,10,0.141291,92.8042,63.9682,36.4369
72.9176,19,0.254992,67.2962,40.4817,46.5714
16.757,23,0.142359,77.2878,59.7386,55.7418
83.1556,0,0.026895,55.7395,26.8625,51.1443
23.195,5,0.855186,18.0586,81.963,47.9472
80.2378,14,0.075717,52.6509,53.4559,52.2887
78.0371,13,0.301903,60.2254,89.384,46.3319
73.3509,8,0.137049,61.8297,94.5058,38.7663
11.9428,12,0.302063,82.6255,11.2665,56.3431
54.4347,13,0.333196,37.1639,23.3797,61.5061
86.0134,18,0.215711,2.25,78.9064,54.2712
12.8354,18,0.09777,46.3944,82.6511,72.8408
87.6856,16,0.110685,34.7369,5.5892,74.0118
47.7836,8,0.147986,40.7183,41.8989,69.1441
26.2613,13,0.20382,56.1532,22.4293,73.8349
69.4793,7,0.2104,41.0809,58.9995,52.6521
65.7315,10,0.138743,41.0142,53.032,57.4648
51.8016,23,0.119247,36.7878,28.7789,62.0889
52.7442,6,0.022057,23.4423,72.6314,66.9336
25.5962,15,0.322736,50.626,69.0522,64.7499
77.8805,2,0.158034,66.7891,52.2986,41.9594
86.7445,15,0.25658,13.5217,48.1178,52.2878
15.221,6,0.128049,25.6852,86.0557,69.7754
77.7396,17,0.05353,72.6441,56.5752,47.3126
20.5614,22,0.096905,66.9685,92.1951,56.8565
80.1634,16,0.284636,62.7443,67.6371,39.1195
49.7337,6,0.223384,37.3228,83.2813,61.3606
91.1739,21,0.092709,7.4046,10.9187,68.362
78.3529,6,0.359299,54.4906,73.9832,48.5866
82.1529,8,0.099118,66.416,8.1707,51.5979
50.5522,12,0.281872,41.2077,73.7698,62.0934
40.7566,15,0.472026,12.7622,96.404,54.2945
78.3101,4,0.179112,63.0198,82.1548,44.6196
46.4324,20,0.002745,44.3016,2.9147,74.5594
17.074,16,0.188832,6.1396,35.9851,86.2708
79.8805,15,0.072712,72.8805,27.9703,52.7211
89.5962,18,0.533942,11.6462,68.2633,52.1598
13.1007,12,0.132583,0.1894,83.0731,78.7129
75.0602,18,0.138514,54.8339,27.1278,51.3032
79.3286,12,0.026905,68.7766,7.8188,58.845
75.7887,13,0.188543,70.4867,75.6642,41.7469
5.2072,21,0.222276,79.2227,76.1407,63.8356
25.2863,14,0.325109,44.5624,63.4645,62.3667
31.619,8,0.062801,60.1566,65.0226,62.0191
40.0064,7,0.392719,70.9675,57.4373,56.1551
22.1139,4,0.070077,71.4553,87.1272,54.261
31.5106,15,0.382756,92.0957,97.3774,47.042
97.3181,5,0.342546,42.1034,44.211,33.5443
58.7408,0,0.040228,2.5981,22.6583,67.4259
22.5406,13,0.225032,93.8234,19.5368,54.1085
84.0015,20,0.087835,61.0924,99.6951,52.3508
99.8316,13,0.079138,77.1634,48.8385,45.9927
83.5495,21,0.045885,97.9493,84.5604,42.1429
76.65,14,0.128401,73.2085,24.7988,51.9449
78.2342,12,0.155377,65.7861,1.4841,50.4433
98.5213,7,0.097532,89.4899,10.6568,44.0057
82.5409,21,0.114695,15.9963,48.057,61.0561
79.0609,13,0.081286,50.339,24.5796,52.2857
8.1111,12,0.460553,20.5653,76.5799,73.9504
41.0201,17,0.050814,33.9696,51.9868,67.8472
45.2971,5,0.351811,79.6261,75.0974,42.2039
61.0541,5,0.613751,11.6362,62.5359,39.23
81.7392,14,0.086427,73.3518,95.411,49.464
58.9984,5,0.334833,22.0922,69.6168,51.9555
79.7062,21,0.145087,58.7793,31.7504,44.896
50.9053,0,0.431072,38.0048,77.1712,49.5615
45.6705,16,0.056316,42.6261,73.8834,60.1827
32.5247,5,0.417969,91.3302,73.1339,33.4948
67.3661,15,0.199135,6.2645,65.9475,66.4493
9.6117,8,0.40631,77.934,17.1761,64.3348
97.3861,18,0.092067,94.8124,29.6817,41.2588
79.4653,10,0.089763,62.6736,99.6136,51.5721
19.0852,2,0.222926,1.0537,90.9272,69.1739
52.9316,8,0.212046,41.4825,80.1728,59.5017
83.5944,6,0.192179,79.8798,4.9888,51.8005
98.0587,16,0.071455,87.6503,15.3375,44.3386
84.2248,2,0.114906,58.0254,21.7519,41.4021
1.4488,19,0.038655,72.8519,48.0651,77.2954
19.9625,12,0.333659,19.9324,27.3539,79.7689
17.8294,10,0.121691,17.2062,35.7125,86.0812
78.9892,12,0.212434,58.3634,55.4883,46.2605
47.9865,4,0.057802,47.2139,89.1827,48.6075
82.7031,13,0.383542,59.7292,57.0645,41.3087
80.1774,19,0.150804,70.1234,89.537,49.6151
100.5277,17,0.229179,90.3516,42.3398,40.6173
1.0404,14,0.557974,75.475,43.8912,58.3625
82.7736,16,0.103657,68.1501,32.8811,53.0643
35.2451,3,0.418929,47.0278,26.3533,44.2125
90.4364,1,0.304853,54.4838,45.6357,41.3654
3.9497,8,0.254108,24.3355,62.7612,77.7818
53.3705,23,0.052017,39.4247,79.6939,58.0026
21.4352,6,0.638766,21.8834,23.5851,65.5387
98.9937,2,0.107955,60.1883,56.6061,35.8855
65.1264,4,0.239835,67.5471,36.5368,47.5312
1.5994,9,0.184292,5.3803,56.6716,85.6734
98.19,23,0.128399,92.6565,94.6637,19.0853
76.137,9,0.12872,56.993,33.5652,61.3853
84.7957,20,0.412976,74.7987,37.4636,39.1409
48.8687,4,0.227403,46.6476,10.0155,58.6102
102.1166,9,0.203174,87.8499,58.5311,35.1267
75.6033,15,0.111421,64.931,38.5746,49.0851
45.2811,9,0.029215,64.723,38.8587,67.5709
2.9163,21,0.144149,56.0515,17.2013,77.1434
4.7684,17,0.252494,99.8835,48.4839,54.1292
75.9303,11,0.293577,68.1286,9.8537,49.1952
38.8167,18,0.07008,8.9238,21.0124,82.1489
65.8344,8,0.342653,3.7274,83.9393,61.431
84.7275,18,0.485351,61.5724,78.9043,41.9407
48.6814,6,0.147549,1.1752,36.5615,79.0673
83.2508,11,0.189444,63.8033,44.2093,41.9755
78.858,23,0.221886,73.8955,88.7794,29.8464
96.7732,11,0.12653,86.3192,41.7557,43.5309
103.9919,5,0.178451,87.6236,59.6173,22.7946
92.7505,13,0.403754,15.07,54.4231,53.1124
22.4311,10,0.161666,19.1761,79.5267,73.5862
83.7254,15,0.085392,53.1925,62.2919,46.6474
45.8852,21,0.041344,53.0548,90.8162,56.9667
64.9509,23,0.20469,41.4284,64.7572,40.9356
81.1631,2,0.081807,63.1493,29.1061,49.6608
75.3898,10,0.255878,55.9927,74.1291,45.3722
74.7249,18,0.116736,24.9249,25.3795,60.689
89.0603,13,0.091288,79.5327,78.2102,43.9869
12.6047,2,0.37519,82.9359,72.3013,50.0122
27.5468,10,0.051034,59.7868,6.5916,72.681
24.3792,14,0.109932,21.7387,7.0287,79.3228
83.2223,12,0.160506,60.0251,68.6501,53.5623
53.802,0,0.347375,83.0865,21.4641,41.5809
48.7433,22,0.11414,40.2696,74.7964,56.6137
79.7734,2,0.34146,54.7222,96.5256,38.1015
103.9692,7,0.173263,69.2153,36.6153,38.1394
78.7697,16,0.212472,74.6554,24.0795,44.9394
48.4987,23,0.338729,6.4596,14.1489,66.2112
45.5457,13,0.047502,42.665,14.3943,77.9552
81.6987,20,0.189912,68.0244,23.8854,50.4761
39.838,3,0.126165,28.9091,6.0161,65.0356
98.8636,14,0.037093,77.8447,60.5723,50.6357
46.2311,21,0.101133,38.4324,18.0857,73.5096
76.6864,16,0.167918,13.4562,12.3554,65.1839
24.0006,4,0.460448,74.4343,73.2497,49.3203
48.2114,3,0.029517,45.5674,71.5959,57.4512
72.8538,2,0.227548,70.953,89.3631,32.8531
75.2196,9,0.210334,62.7952,47.0819,42.5879
14.6967,23,0.129467,65.8627,22.0024,61.8073
50.8968,4,0.296202,32.9574,81.9285,51.5975
84.0585,1,0.080412,73.7537,76.8959,30.4431
102.8338,15,0.110846,69.7633,31.5218,44.526
50.2619,6,0.141031,38.2362,86.1807,65.1715
77.762,12,0.249621,67.3565,76.4572,41.475
47.1,16,0.214681,48.2566,54.2414,56.1707
29.0908,20,0.14529,75.8515,15.3755,69.9347
79.3469,19,0.067744,71.3815,39.6221,53.0816
10.3301,3,0.301365,28.5904,12.8455,69.4374
5.3855,16,0.164292,43.2189,85.7978,70.8149
49.7654,4,0.236354,50.2164,61.9918,50.7911
46.0364,21,0.213693,44.2489,78.2584,59.3307
40.3826,12,0.35764,85.4715,17.6729,55.5383
101.7602,17,0.108729,85.5568,76.0877,26.7618
82.7153,9,0.270034,65.7542,40.0218,43.2286
37.41,13,0.226265,77.35,97.6284,53.3758
50.4355,3,0.208447,43.2776,82.7698,59.2043
16.4785,11,0.118641,12.4279,19.696,87.3358
81.1804,11,0.471043,76.1708,77.6012,35.9497
79.7759,14,0.095145,57.7385,56.4863,51.6664
39.6973,12,0.023226,52.2296,49.6329,62.8236
45.94,7,0.108364,37.146,37.5559,70.0476
23.0892,14,0.29262,16.704,39.5825,75.7212
48.1641,3,0.02064,42.8548,99.9715,51.9639
89.1755,22,0.147328,72.3953,98.5324,26.1711
101.9917,22,0.129707,72.5203,59.8756,24.1977
47.7339,7,0.060577,28.2203,67.4772,61.006
48.578,9,0.114429,47.6719,26.2653,68.3458
15.6379,12,0.198666,22.2852,17.7438,82.4091
78.5522,20,0.236682,71.3301,44.0672,40.25
17.8538,19,0.075435,25.9798,50.4435,77.0137
30.3914,19,0.128242,15.6049,63.6134,73.5461
95.8064,8,0.019869,89.3096,38.9558,50.191
93.701,16,0.343211,66.1598,37.4222,44.8536
77.369,1,0.011274,68.8774,20.0976,52.7216
20.5246,12,0.027361,16.7437,56.2847,79.6392
76.4773,10,0.04088,63.879,24.3678,56.0091
50.4119,21,0.126425,10.2406,18.1855,71.9806
22.7362,9,0.117476,4.6986,3.565,93.3184
75.0144,18,0.247736,42.256,8.0595,59.4094
81.998,5,0.183513,77.658,42.9731,37.7688
77.8306,18,0.223073,64.4625,55.987,48.5557
95.7609,16,0.448358,76.7025,10.775,38.1353
45.7781,16,0.539473,56.0701,6.2045,49.803
82.8532,6,0.323889,61.455,45.5452,41.7704
52.9963,20,0.071169,9.1841,4.1942,70.8134
23.4702,16,0.298937,91.6384,23.089,62.8599
70.6825,4,0.016282,25.3891,75.2426,52.9293
49.551,4,0.157196,41.3702,50.7279,58.4711
17.0558,22,0.188709,25.4544,62.6933,64.4708
24.9908,18,0.332,13.5493,18.4869,77.2374
83.2994,5,0.253474,65.1213,17.3593,40.2099
53.3524,3,0.117455,38.5938,5.0992,56.5593
1.9909,2,0.102003,16.8263,41.6944,84.7365
50.253,15,0.242533,43.831,51.327,60.5282
82.6977,15,0.073435,56.6378,9.8916,55.6995
54.2502,16,0.087133,43.9673,88.8011,62.1668
3.0219,19,0.232188,64.7944,32.5109,67.484
86.9501,23,0.220843,40.3316,85.3556,40.2224
84.2703,14,0.048551,61.8551,19.2589,53.7814
16.5599,17,0.067457,29.041,66.5895,75.839
102.5026,0,0.060375,93.6753,89.2588,28.5372
15.3524,10,0.0383,34.9369,40.8451,87.4742
20.5748,5,0.092499,80.4339,7.3238,59.4098
98.8373,2,0.083281,18.1083,10.7782,50.2583
52.3095,21,0.316462,38.5669,29.4178,61.2082
78.711,6,0.188556,70.7815,66.608,46.7595
20.2288,1,0.412538,20.2153,26.2444,66.3172
97.2419,14,0.034921,82.992,69.7016,39.8401
0.5464,11,0.00451,91.614,7.1405,73.3418
25.3861,8,0.142479,78.8159,0.6079,72.3176
83.9382,21,0.056514,64.7922,95.5948,42.7499
89.5803,12,0.097757,31.3262,82.7214,51.1868
2.5471,15,0.299039,5.9105,63.5034,80.0755
100.6368,10,0.144942,84.3232,39.5743,39.8688
99.4969,1,0.369904,78.093,73.079,20.6808
45.2068,11,0.215827,36.2712,96.4161,55.0553
38.5872,23,0.069775,98.07,76.9435,48.253
98.0555,14,0.081747,73.2033,57.3531,41.329
48.4744,1,0.068374,42.1005,63.8394,59.2822
104.3266,2,0.157365,92.4656,77.0935,24.2776
4.6537,6,0.163136,60.5609,41.5037,78.234
81.3271,17,0.307721,72.2734,21.6901,44.8531
88.4039,3,0.166971,59.2218,18.243,47.2884
83.2773,21,0.132009,49.7623,76.2907,44.2122
72.5386,6,0.324703,68.992,46.4034,46.8614
82.0259,2,0.069937,58.9521,97.6943,33.5927
23.5466,17,0.29747,86.9355,21.1083,57.0513
2.225,6,0.557044,40.9743,54.18,66.5794
38.1682,5,0.027407,29.2664,9.0482,76.9445
5.0016,18,0.146816,63.4142,33.4569,70.7495
80.7472,19,0.068712,63.2392,60.6487,40.1772
18.5715,21,0.062812,16.3896,65.4924,81.1985
14.3535,4,0.184506,78.9431,98.4124,53.718
101.6099,1,0.362656,76.3873,88.7972,20.7691
99.5475,20,0.209419,4.9768,72.9237,56.8594
77.4336,8,0.625273,63.503,57.1333,42.1425
74.7219,4,0.122882,21.1082,37.8063,49.7127
20.8196,20,0.049231,13.7045,53.5589,80.0742
103.9698,10,0.006746,87.798,72.4989,36.3548
61.8825,21,0.06988,64.8749,90.9006,56.6563
104.1765,18,0.150795,85.8841,30.3663,35.6791
53.0103,9,0.028152,29.8051,26.0336,66.4712
20.353,2,0.256796,21.3566,60.8304,73.8337
0.4497,22,0.118296,53.2336,64.3602,68.5607
50.373,10,0.17554,50.6259,13.453,60.6119
73.6111,22,0.35676,68.3032,99.5479,31.8296
32.4596,10,0.059613,29.1305,53.0933,77.0
98.4985,21,0.161643,22.7079,7.0624,58.8042
97.0967,22,0.446875,70.2464,84.5307,21.4369
46.0423,5,0.034905,41.8854,37.4634,63.5453
45.3357,18,0.128402,42.1001,13.522,61.6469
99.6219,21,0.08464,77.1861,87.9503,40.8025
47.6711,16,0.004415,40.1221,66.0188,67.3959
45.7996,18,0.17361,31.1518,24.368,71.7524
102.7821,0,0.120575,82.0979,30.8119,35.0951
103.5911,14,0.358845,80.6646,33.7818,38.5652
18.3499,14,0.203876,17.5542,51.8544,78.2505
96.4562,5,0.25474,15.5395,45.1684,48.1106
97.8147,5,0.268075,90.7434,78.8235,22.0965
97.964,20,0.154872,76.9566,86.5812,37.8359
99.3279,23,0.392633,44.4123,87.5673,40.792
47.6422,9,0.179207,36.1981,0.1293,72.0761
56.5166,8,0.21501,12.2613,89.8658,60.4936
24.6256,9,0.054442,21.9302,70.9041,76.6472
81.3133,12,0.122013,63.9739,30.2376,50.8166
24.5896,13,0.08599,18.0107,51.0165,78.5987
41.0194,14,0.074191,23.2294,82.1568,71.0916
84.9427,2,0.028212,66.6403,0.0093,46.1859
63.6512,22,0.078649,61.4417,26.4573,50.0667
87.6171,8,0.554233,50.3068,71.2271,45.8347
77.6396,2,0.017246,59.8907,49.7295,46.9176
54.768,9,0.021571,44.2543,98.1334,63.3544
77.8443,0,0.211137,69.1498,52.549,41.7022
46.6798,12,0.577035,36.549,92.0938,54.2147
49.7234,9,0.276233,39.0706,87.4841,62.7544
88.0838,16,0.041716,84.8907,41.8448,44.5936
27.7261,18,0.062159,78.1121,0.3404,69.4376
96.5421,1,0.091928,78.8997,66.5411,33.9961
79.9116,4,0.198367,61.3358,75.7132,42.8858
40.3247,21,0.060942,40.2812,96.6999,63.0546
8.2903,23,0.125531,72.4893,13.3531,62.5051
97.3459,1,0.129805,76.174,51.3943,34.1473
45.4459,11,0.179238,43.91,28.1801,58.5457
92.6685,2,0.384966,22.1148,9.5805,43.2393
20.4787,7,0.176861,17.7381,7.2015,82.094
24.62,2,0.341921,70.0767,34.266,47.2913
82.4838,13,0.375493,8.886,59.6933,61.6407
81.5756,3,0.181957,64.7181,50.6918,32.8263
82.9581,8,0.233344,53.2377,93.7407,43.9392
75.9744,17,0.413745,63.1071,94.3355,44.1182
75.6392,1,0.170146,57.5499,84.7216,34.7281
32.8991,21,0.127033,33.2959,24.7327,77.6519
78.9705,1,0.044339,60.4815,53.4298,48.9501
2.7342,23,0.173228,99.881,83.0759,55.3772
57.4271,21,0.194124,28.7666,85.0674,57.017
83.4018,7,0.032027,65.4219,31.8026,53.5911
99.3107,7,0.111412,78.8375,56.1481,35.1041
84.6336,14,0.063725,57.8731,90.5031,50.6376
54.2312,4,0.092215,34.8788,41.4613,52.5185
28.7526,13,0.238091,48.0609,1.4521,70.9965
78.8665,19,0.186386,61.9708,54.877,49.3288
91.7191,22,0.098552,35.0508,87.8924,41.7591
16.7489,10,0.153556,77.9716,0.3645,66.9351
76.499,3,0.111115,67.8393,16.9186,44.207
83.8568,17,0.261966,58.2021,91.5978,41.1417
58.9106,16,0.287852,39.3768,72.1183,54.6454
70.6788,17,0.255255,17.9225,81.9905,52.15
78.8794,5,0.252649,74.8313,96.759,35.9904
78.9329,2,0.120043,63.6342,48.7774,46.247
76.1167,19,0.117544,79.0699,72.648,50.4172
73.058,17,0.156566,79.6819,60.3704,49.8864
12.7941,23,0.118061,69.7152,22.9362,63.8138
103.1344,22,0.248402,81.6979,10.1519,35.296
42.0206,11,0.132432,34.275,92.1949,60.2026
50.055,18,0.102141,44.4566,58.4217,64.3677
84.5233,23,0.034742,69.374,75.7458,42.4514
79.7889,2,0.112974,57.0896,83.6971,38.6176
101.7133,5,0.186792,88.8657,35.1609,33.9665
18.4272,2,0.34258,27.259,35.8621,63.4427
48.609,23,0.095425,47.7209,60.1054,56.9254
46.9287,20,0.465573,92.8422,79.4275,37.8372
15.5339,3,0.045317,15.3715,72.8727,71.7625
79.4272,7,0.1249,54.449,20.6323,50.1769
81.0006,4,0.184894,70.9107,2.2302,46.7334
52.9993,9,0.473607,38.5629,17.7365,52.5903
56.2415,8,0.541864,75.9329,29.6573,46.3935
97.7528,12,0.441695,75.5027,49.1878,33.1078
45.329,16,0.126773,17.7374,15.8274,71.6733
102.7681,17,0.071488,82.5902,58.3873,32.2041
23.8103,11,0.250267,47.3386,46.2468,63.6681
88.118,14,0.145549,69.4229,36.4731,46.2812
79.7229,16,0.509333,65.0381,41.3676,40.7426
23.3792,8,0.287712,19.6121,62.6088,71.3655
31.4621,3,0.350408,77.3162,83.6267,38.631
79.9088,9,0.748552,67.7249,30.8856,39.1034
47.5085,6,0.282638,53.5012,84.3429,50.4609
52.5907,4,0.172976,37.6059,34.375,60.2187
75.4369,12,0.139901,63.4326,65.6362,47.8138
92.671,9,0.088246,5.72,93.6849,57.0795
104.9015,13,0.437679,86.4893,3.2313,38.1689
102.0864,16,0.10944,82.0015,58.3137,36.9761
98.48,4,0.058427,88.5828,61.722,26.1345
53.495,21,0.299383,32.9472,49.6098,60.5762
77.6289,20,0.214403,69.2756,97.4691,41.798
17.1337,2,0.430939,20.7044,0.7672,63.9614
83.2276,2,0.015734,70.0821,73.0051,41.9285
55.0788,6,0.093881,86.4246,28.2913,59.6603
102.6067,8,0.545962,79.8887,56.1331,23.0954
84.1805,9,0.11411,61.3384,38.9231,46.8447
97.9861,14,0.16213,45.9973,88.5794,47.9533
83.2441,14,0.259423,73.6729,10.8614,49.2065
5.9763,22,0.119225,23.2586,63.8574,67.0262
53.2435,23,0.272781,34.6519,88.7334,49.8697
23.044,15,0.106578,14.8426,7.3859,87.264
27.4155,3,0.176054,35.3124,90.8141,55.8852
84.7205,6,0.141006,55.2578,11.7869,54.1895
48.4438,3,0.069204,42.9024,8.4687,58.7311
76.865,18,0.084255,58.8477,45.95,49.2647
79.872,14,0.274558,57.2206,76.3208,49.5004
73.9338,6,0.185915,3.801,52.8023,58.7482
67.9613,6,0.012753,94.41,69.2853,48.331
80.2688,14,0.118751,3.4539,31.2922,64.5855
79.514,23,0.058129,22.918,70.5107,47.773
51.3675,4,0.287524,46.9227,24.5603,49.5763
36.886,19,0.207715,39.3782,90.2923,59.0296
45.9988,1,0.17504,22.5296,69.4743,57.2534
79.4397,9,0.464689,64.6375,97.8237,34.6947
13.2551,8,0.054371,49.5204,17.4619,84.3294
32.9366,22,0.550552,32.9638,5.9967,57.1966
52.234,4,0.272586,33.1725,47.3467,52.018
63.1363,11,0.067734,91.6899,79.499,41.3666
103.3433,7,0.06807,72.6336,25.0053,51.6961
16.8001,7,0.098762,42.5057,37.5793,72.7133
93.1171,17,0.114857,23.9843,16.2534,58.1292
84.9436,22,0.194446,60.4198,92.4072,33.3339
14.0198,3,0.03493,17.2397,57.9287,76.9177
45.6909,8,0.012807,49.386,28.7408,68.6856
1.8573,12,0.05117,6.4051,16.5973,97.7373
23.0697,10,0.496296,23.2757,2.2482,70.3898
49.1492,15,0.197042,79.5648,48.5914,57.6963
86.0298,2,0.023303,12.4856,43.5967,56.8263
18.4322,11,0.313154,16.455,28.684,82.06
51.0428,3,0.137153,35.3249,5.9095,58.598
26.1231,23,0.285366,99.8834,24.9722,48.4752
30.9669,6,0.150028,33.9774,68.7203,73.2319
23.7642,11,0.508719,17.3346,94.3698,66.1496
67.4923,1,0.411732,24.3897,46.1922,44.1143
77.768,14,0.035674,65.3181,40.0713,55.5061
103.78,4,0.409614,86.8731,99.415,16.1833
24.8009,2,0.00965,27.4122,15.2226,77.4468
73.2024,17,0.154097,83.5081,49.6273,42.0592
22.0355,21,0.071859,53.6646,95.6853,73.5755
79.4081,18,0.459212,58.2788,28.5825,45.5567
43.4094,1,0.422487,64.3272,61.9671,44.8215
96.7687,22,0.110948,78.562,11.8247,33.1645
45.1889,6,0.286646,30.8294,17.0487,64.4564
75.403,17,0.116368,90.4301,13.1579,50.6586
17.3302,20,0.305316,18.6415,56.9824,72.0439
71.8178,13,0.336475,2.7129,49.6961,63.5808
52.9485,9,0.472644,52.655,91.9709,50.7967
98.1073,1,0.026891,62.0856,98.5837,32.7003
33.6614,20,0.470728,97.8656,17.0835,47.8833
95.1732,7,0.01617,76.6572,35.5542,47.4868
14.7947,11,0.048458,88.4416,17.3351,64.9483
41.0477,13,0.165479,89.7832,7.8712,59.2054
49.004,3,0.131237,46.043,19.9947,57.0665
49.7611,4,0.11423,92.4087,49.7906,40.5127
100.8192,2,0.108983,86.3156,7.8683,31.6087
48.8895,19,0.043484,99.0965,98.4967,46.4412
52.4954,12,0.158908,50.3821,80.5544,60.2097
79.5177,14,0.302714,66.42,15.9805,54.0339
101.6386,5,0.459001,84.0419,25.8586,22.7523
62.5001,0,0.029722,90.3031,45.6497,49.5244
80.7475,17,0.079921,62.8585,82.3832,44.4418
91.2472,9,0.196313,73.6945,58.0696,44.1191
49.8244,4,0.169722,53.4599,2.6348,51.4822
24.3052,4,0.236552,16.2854,60.5982,62.1812
34.0296,2,0.010474,60.5584,66.3204,53.6879
72.152,15,0.294265,61.9449,17.425,53.9969
82.4555,23,0.317167,67.3138,16.2479,50.0825
45.7282,4,0.269784,33.4978,18.0905,55.3137
96.1929,12,0.107942,73.6182,45.3807,39.0693
96.2963,22,0.030176,80.9872,92.1574,30.3443
28.1726,22,0.122893,87.7538,87.7002,46.9529
61.1205,9,0.245178,80.7367,99.1235,45.0326
48.6322,12,0.135109,5.7524,3.1628,83.1085
50.6658,22,0.100061,48.0068,88.5886,59.8109
88.7051,3,0.141312,94.277,26.0417,38.9692
76.1368,3,0.006614,64.2507,51.0978,43.4073
30.4192,5,0.348143,86.018,3.0388,52.8075
65.1428,19,0.136208,27.1732,72.9296,54.8058
22.8097,20,0.175842,23.147,87.7087,70.0332
51.007,17,0.323965,52.6632,63.4309,51.9295
96.4656,10,0.192126,92.2596,38.5441,39.8262
47.6308,7,0.303659,43.0856,57.4519,62.7386
91.9167,0,0.040987,33.9863,2.9869,47.2294
53.5222,12,0.144174,35.0462,37.2819,67.5609
