lat,lng,type,severity
26.16459,91.702214,theft,high
26.168905,91.707288,theft,low
26.162572,91.70349,scam,low
26.164234,91.705352,accident,high
26.162551,91.706152,harassment,medium
26.171468,91.702901,assault,low
26.16278,91.706712,theft,medium
26.163267,91.707923,theft,low
26.163241,91.701755,theft,low
26.167723,91.707461,theft,medium
26.169202,91.709819,scam,high
26.169539,91.704447,accident,medium
26.163565,91.703885,assault,medium
26.165141,91.706887,harassment,low
26.163079,91.704082,assault,low
26.165613,91.703111,accident,low
26.16693,91.701748,harassment,low
26.165087,91.705745,scam,high
26.165888,91.706033,harassment,medium
26.16448,91.705439,accident,low
26.16516,91.707769,harassment,medium
26.166599,91.703001,assault,medium
26.167439,91.709213,assault,medium
26.167185,91.702163,accident,critical
26.167843,91.705555,harassment,medium
26.167014,91.707131,scam,medium
26.168338,91.704434,theft,high
26.168604,91.701493,accident,low
26.168304,91.707814,accident,medium
26.166372,91.705611,scam,low
26.165055,91.704467,theft,medium
26.167863,91.707325,theft,medium
26.165648,91.702816,lost_person,low
26.168839,91.705473,scam,medium
26.165927,91.706974,harassment,medium
26.163935,91.706758,assault,medium
26.165282,91.708563,harassment,low
26.163059,91.701523,assault,medium
26.170823,91.708375,assault,low
26.168399,91.705237,theft,critical
26.165746,91.701177,harassment,medium
26.163211,91.7068,theft,critical
26.166677,91.704415,lost_person,critical
26.16397,91.70332,theft,medium
26.163909,91.70278,assault,medium
26.170506,91.7069,accident,low
26.168003,91.704176,lost_person,medium
26.168295,91.706458,accident,medium
26.163079,91.707989,lost_person,low
26.165988,91.703281,lost_person,low
26.16821,91.705678,theft,medium
26.167181,91.707369,accident,low
26.16567,91.704996,scam,medium
26.164774,91.702974,harassment,medium
26.166559,91.702571,scam,high
26.165851,91.702692,theft,medium
26.164247,91.701858,lost_person,high
26.167451,91.706253,assault,medium
26.166838,91.704982,assault,medium
26.165113,91.706543,harassment,high
26.165372,91.703131,assault,low
26.167056,91.701375,theft,medium
26.168556,91.706376,lost_person,low
26.169174,91.70648,accident,low
26.167786,91.706502,harassment,medium
26.166961,91.708056,scam,low
26.169363,91.706602,harassment,critical
26.172725,91.710909,scam,medium
26.171121,91.704325,scam,low
26.165087,91.708851,scam,low
26.163391,91.70859,scam,medium
26.167298,91.706827,scam,high
26.165296,91.704656,accident,medium
26.164439,91.706733,lost_person,medium
26.166369,91.705778,lost_person,medium
26.16267,91.705282,assault,low
26.169432,91.707314,scam,medium
26.169986,91.702037,lost_person,medium
26.164708,91.700667,scam,critical
26.165401,91.708214,harassment,medium
26.163351,91.702312,lost_person,medium
26.164412,91.704208,accident,low
26.170681,91.704884,lost_person,high
26.16719,91.70568,accident,low
26.165299,91.700913,harassment,medium
26.163377,91.706554,lost_person,medium
26.169936,91.708373,lost_person,medium
26.166185,91.706224,accident,low
26.164403,91.706736,harassment,medium
26.168513,91.70743,assault,low
26.16417,91.704974,theft,high
26.166876,91.706652,scam,low
26.165115,91.705878,lost_person,high
26.166819,91.709003,theft,low
26.164863,91.703446,harassment,high
26.170624,91.706934,scam,high
26.160012,91.703193,scam,high
26.164078,91.706291,lost_person,high
26.164464,91.705847,assault,high
26.165347,91.703616,accident,medium
26.162311,91.703649,harassment,critical
26.165992,91.702617,accident,medium
26.168593,91.705313,theft,medium
26.167422,91.70311,lost_person,critical
26.164035,91.703423,theft,low
26.165381,91.705439,assault,medium
26.165047,91.705742,accident,high
26.167738,91.703058,scam,medium
26.166817,91.706524,assault,high
26.166146,91.702626,scam,high
26.166096,91.705643,lost_person,medium
26.164308,91.704806,lost_person,medium
26.168162,91.705816,scam,low
26.1713,91.705322,harassment,medium
26.164036,91.706574,lost_person,medium
26.168458,91.705793,accident,high
26.169023,91.705713,accident,medium
26.168145,91.705978,accident,medium
26.165305,91.704091,theft,high
26.17013,91.707295,scam,low
26.169439,91.707495,harassment,low
26.167067,91.705462,theft,high
26.163972,91.703694,assault,medium
26.166795,91.704857,lost_person,high
26.167391,91.712896,accident,low
26.164745,91.708413,scam,high
26.16554,91.70446,assault,medium
26.165883,91.708869,assault,medium
26.165835,91.704265,scam,low
26.169018,91.704664,harassment,low
26.166396,91.705387,theft,low
26.164284,91.7077,theft,medium
26.164935,91.703961,lost_person,high
26.168292,91.705437,accident,medium
26.167215,91.706817,harassment,low
26.166637,91.707934,harassment,medium
26.168035,91.705481,harassment,low
26.167736,91.710578,theft,high
26.168327,91.708867,assault,low
26.167818,91.708188,harassment,high
26.164792,91.705308,harassment,high
26.169149,91.705836,assault,low
26.170554,91.706469,harassment,low
26.166118,91.703981,theft,low
26.168383,91.704401,harassment,low
26.161416,91.703816,assault,low
26.163015,91.70592,assault,low
26.167525,91.706605,lost_person,low
26.166342,91.707705,harassment,low
26.165094,91.707849,harassment,medium
26.169406,91.702474,accident,medium
26.164663,91.701998,assault,medium
26.166522,91.70305,harassment,low
26.167337,91.703184,harassment,medium
26.163361,91.707074,accident,medium
26.16855,91.704766,scam,medium
26.163721,91.705346,theft,medium
26.172517,91.704112,assault,low
26.168522,91.697796,accident,low
26.166914,91.70259,scam,high
26.16526,91.705277,accident,medium
26.1653,91.705801,assault,low
26.166519,91.707677,scam,low
26.169019,91.703117,scam,high
26.166587,91.704178,scam,low
26.168766,91.703958,scam,medium
26.167971,91.705407,theft,medium
26.164604,91.705805,theft,low
26.17089,91.705797,accident,low
26.165875,91.706137,lost_person,medium
26.169432,91.701035,accident,low
26.165546,91.70212,accident,low
26.166413,91.702878,harassment,low
26.163228,91.708206,harassment,medium
26.168269,91.703968,accident,low
26.167155,91.704241,theft,medium
26.170547,91.706031,theft,medium
26.172031,91.705548,assault,high
26.166817,91.704344,scam,medium
26.165239,91.707226,theft,medium
26.166703,91.699002,lost_person,low
26.166738,91.707543,lost_person,low
26.160813,91.705565,assault,medium
26.16739,91.71083,scam,low
26.166101,91.702097,assault,low
26.170054,91.705571,lost_person,high
26.16559,91.704097,harassment,medium
26.165358,91.707145,theft,low
26.168372,91.706191,lost_person,high
26.165362,91.708478,harassment,medium
26.165798,91.704049,theft,medium
26.171406,91.707172,harassment,medium
26.167654,91.705735,lost_person,high
26.165648,91.704852,accident,high
26.167226,91.704912,theft,medium
26.164423,91.705041,assault,medium
26.165038,91.707999,harassment,high
26.164669,91.705226,assault,critical
26.166002,91.707746,accident,low
26.168292,91.708985,assault,high
26.168875,91.703743,accident,low
26.166902,91.706226,scam,high
26.168785,91.702915,lost_person,medium
26.16596,91.705526,accident,low
26.161902,91.707549,harassment,critical
26.16674,91.704483,lost_person,high
26.167358,91.704941,scam,medium
26.168376,91.710432,scam,high
26.16296,91.706213,harassment,medium
26.163742,91.704309,theft,low
26.168403,91.70745,theft,low
26.170358,91.704666,harassment,medium
26.166515,91.703684,harassment,medium
26.16725,91.705075,lost_person,critical
26.166882,91.708336,accident,medium
26.16569,91.704758,scam,high
26.169159,91.705997,harassment,critical
26.164687,91.706027,harassment,high
26.163795,91.70508,assault,low
26.162354,91.705488,accident,medium
26.163741,91.706835,lost_person,high
26.15967,91.70548,scam,low
26.163216,91.703166,lost_person,critical
26.1659,91.709467,lost_person,medium
26.166076,91.702128,lost_person,medium
26.166655,91.703547,assault,medium
26.167259,91.707272,scam,low
26.168286,91.705462,theft,medium
26.169929,91.70603,assault,low
26.168429,91.703047,harassment,low
26.165544,91.704307,lost_person,medium
26.163665,91.70501,theft,medium
26.167592,91.707738,harassment,high
26.165955,91.703024,lost_person,medium
26.167543,91.70308,lost_person,medium
26.163952,91.703596,lost_person,low
26.166988,91.70683,lost_person,high
26.168093,91.703623,theft,high
26.16756,91.70359,theft,medium
26.16506,91.706418,lost_person,medium
26.17074,91.707451,theft,critical
26.165125,91.705249,accident,high
26.168434,91.70624,assault,medium
26.169096,91.706903,assault,medium
26.168041,91.704122,assault,medium
26.164983,91.705706,harassment,medium
26.171921,91.705724,theft,critical
26.16699,91.703311,lost_person,low
26.16853,91.703879,theft,low
26.166587,91.706686,theft,high
26.166257,91.701301,harassment,medium
26.163897,91.708548,lost_person,critical
26.171443,91.705955,scam,high
26.165759,91.707305,scam,high
26.166478,91.705847,accident,medium
26.162357,91.703337,lost_person,medium
26.1678,91.707169,theft,medium
26.16758,91.707507,lost_person,medium
26.165759,91.703244,scam,high
26.164632,91.70843,accident,medium
26.165719,91.7063,accident,medium
26.170978,91.708393,theft,low
26.164523,91.704557,assault,medium
26.1705,91.703613,theft,high
26.16584,91.705162,scam,low
26.163056,91.704466,theft,medium
26.16706,91.703281,assault,medium
26.171938,91.707375,harassment,high
26.16785,91.703604,theft,medium
26.166958,91.704139,theft,low
26.169208,91.704384,lost_person,medium
26.168008,91.708424,accident,medium
26.163162,91.706062,accident,high
26.164026,91.70107,lost_person,medium
26.162824,91.70376,harassment,medium
26.165408,91.702516,theft,medium
26.165978,91.707383,scam,medium
26.168866,91.704569,scam,medium
26.163093,91.708309,lost_person,high
26.164445,91.707758,accident,low
26.171203,91.703804,lost_person,high
26.161106,91.700738,accident,medium
26.168136,91.708068,theft,high
26.161871,91.710468,theft,high
26.163061,91.705226,harassment,medium
26.164574,91.707683,assault,medium
26.171209,91.702635,theft,high
26.165669,91.705951,assault,medium
26.166045,91.705927,scam,low
26.165116,91.706872,theft,low
26.16692,91.705265,accident,low
26.166138,91.708898,harassment,low
26.164321,91.706544,accident,high
26.165606,91.705704,harassment,medium
26.163065,91.703876,lost_person,critical
26.16908,91.704721,assault,low
26.166172,91.70496,accident,medium
26.167997,91.71021,accident,low
26.162579,91.707531,accident,medium
26.164568,91.709262,lost_person,low
26.167898,91.709542,theft,critical
26.166889,91.702277,harassment,low
26.163932,91.705417,lost_person,medium
26.168563,91.707477,scam,critical
26.169082,91.706269,theft,low
26.167129,91.703074,accident,critical
26.164014,91.703789,harassment,low
26.165877,91.707128,scam,low
26.167188,91.70326,scam,medium
26.164693,91.705541,theft,medium
26.164221,91.708093,theft,low
26.165522,91.702252,theft,high
26.166707,91.706169,theft,critical
26.166548,91.703273,scam,low
26.167661,91.705131,accident,critical
26.159695,91.706197,accident,medium
26.164576,91.703274,assault,high
26.16915,91.704436,theft,medium
26.166886,91.705979,harassment,medium
26.165767,91.707535,assault,medium
26.16314,91.706018,lost_person,high
26.167037,91.705237,assault,high
26.166153,91.704976,harassment,medium
26.165276,91.702455,accident,medium
26.165623,91.703797,theft,high
26.165847,91.708688,lost_person,medium
26.169289,91.706357,accident,high
26.167758,91.707103,harassment,low
26.166073,91.701699,scam,high
26.167799,91.707633,accident,medium
26.164443,91.702758,harassment,low
26.166704,91.703548,theft,high
26.171858,91.701941,scam,high
26.158824,91.701582,theft,high
26.166871,91.707869,harassment,high
26.164143,91.703804,scam,low
26.16589,91.710377,accident,low
26.164682,91.705323,theft,medium
26.165947,91.708428,harassment,medium
26.166708,91.706435,scam,medium
26.163661,91.707172,accident,high
26.169019,91.705963,scam,high
26.166321,91.699737,assault,low
26.170573,91.701816,lost_person,low
26.169557,91.707262,theft,high
26.164582,91.702087,harassment,medium
26.167379,91.706257,harassment,medium
26.170004,91.703058,harassment,medium
26.164969,91.702593,theft,low
26.167482,91.707339,harassment,medium
26.16594,91.703105,assault,low
26.165769,91.70489,theft,high
26.168682,91.704444,theft,medium
26.163415,91.708923,scam,low
26.166628,91.706587,accident,low
26.167532,91.703294,assault,low
26.17432,91.701075,assault,low
26.168196,91.705523,theft,medium
26.163201,91.706326,accident,low
26.165737,91.705113,assault,critical
26.163701,91.701528,assault,low
26.164534,91.704307,scam,high
26.165405,91.711055,scam,high
26.166237,91.704359,lost_person,medium
26.166739,91.70478,harassment,medium
26.169921,91.704341,theft,medium
26.16571,91.706485,scam,low
26.17184,91.704868,assault,low
26.167483,91.703186,scam,low
26.166037,91.702677,scam,high
26.16888,91.703846,scam,low
26.172341,91.708214,harassment,low
26.168986,91.710092,accident,low
26.167055,91.703835,scam,high
26.167097,91.707614,harassment,high
26.167078,91.701342,theft,low
26.16667,91.704517,scam,low
26.164036,91.704612,accident,medium
26.167967,91.703492,scam,high
26.162682,91.707328,theft,medium
26.167699,91.708383,theft,low
26.165585,91.703405,theft,low
26.164678,91.706165,lost_person,high
26.166169,91.705258,assault,medium
26.164491,91.702653,assault,high
26.16809,91.705525,harassment,medium
26.169674,91.701927,accident,low
26.164326,91.70387,lost_person,low
26.159966,91.702589,theft,critical
26.169786,91.704366,scam,medium
26.164426,91.70502,accident,high
26.167291,91.70513,scam,high
26.167721,91.707338,lost_person,medium
26.169601,91.703789,scam,critical
26.165163,91.703518,accident,medium
26.165813,91.702613,accident,medium
26.16384,91.703005,accident,medium
26.165621,91.701282,theft,high
26.163855,91.705904,accident,medium
26.166039,91.707165,theft,medium
26.167605,91.706783,accident,medium
26.163023,91.704833,theft,low
26.164175,91.703481,theft,high
26.168653,91.70776,scam,medium
26.167441,91.710163,scam,medium
26.162353,91.705076,assault,high
26.165669,91.708126,harassment,critical
26.163903,91.70798,harassment,low
26.167382,91.707731,scam,medium
26.164542,91.704985,lost_person,critical
26.16645,91.705398,harassment,medium
26.163585,91.704091,assault,high
26.162267,91.704097,theft,medium
26.166484,91.710579,scam,medium
26.165132,91.710245,lost_person,high
26.166724,91.704351,harassment,high
26.1672,91.706456,lost_person,low
26.162889,91.707311,scam,medium
26.163559,91.704067,lost_person,low
26.169398,91.708081,accident,high
26.167284,91.704807,assault,low
26.166871,91.707108,harassment,high
26.164073,91.707273,lost_person,medium
26.164307,91.704675,harassment,low
26.163555,91.705895,theft,low
26.16319,91.706098,theft,medium
26.162395,91.704013,harassment,high
26.166974,91.70754,scam,low
26.166064,91.706685,accident,high
26.160533,91.703037,accident,medium
26.166289,91.703476,assault,medium
26.171092,91.700395,harassment,critical
26.16495,91.704085,theft,high
26.161845,91.704074,lost_person,high
26.168376,91.702851,assault,medium
26.165947,91.707022,theft,high
26.168162,91.70765,lost_person,low
26.169301,91.705174,theft,low
26.167209,91.705052,assault,high
26.164967,91.706755,lost_person,low
26.169217,91.705695,scam,medium
26.168034,91.7068,lost_person,medium
26.166925,91.703533,lost_person,medium
26.163382,91.705977,theft,high
26.162426,91.706257,accident,low
26.16478,91.707103,assault,medium
26.166635,91.706878,harassment,low
26.166192,91.703266,harassment,critical
26.16952,91.707903,scam,high
