id,tourist_id,type,severity,status,description,lat,lng,assigned_unit_id,detected_at,acknowledged_at,dispatched_at,resolved_at
744,224,anomaly,high,resolved,AI anomaly: prolonged inactivity 153 min,26.175095,91.762549,17,2026-08-05 09:18:01,2026-08-05 09:21:54,2026-08-05 09:24:20,2026-08-05 09:32:27
745,224,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.175095,91.762549,21,2026-08-05 09:18:01,2026-08-05 09:18:50,2026-08-05 09:19:56,2026-08-05 09:30:56
746,225,anomaly,high,resolved,AI anomaly: prolonged inactivity 71 min,26.91948,92.878399,18,2026-08-28 07:45:54,2026-08-28 07:47:49,2026-08-28 07:51:14,2026-08-28 08:01:37
747,225,anomaly,high,resolved,AI anomaly: prolonged inactivity 393 min,26.749568,94.201916,21,2026-08-29 13:36:44,2026-08-29 13:37:21,2026-08-29 13:40:07,2026-08-29 13:54:25
748,225,anomaly,high,resolved,AI anomaly: prolonged inactivity 309 min,26.105089,91.584976,2,2026-08-31 11:47:08,2026-08-31 11:47:58,2026-08-31 11:49:29,2026-08-31 12:42:04
749,226,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,26.365903,91.635105,19,2026-08-31 07:37:36,2026-08-31 07:39:21,2026-08-31 07:39:40,2026-08-31 08:20:25
750,226,anomaly,high,resolved,AI anomaly: prolonged inactivity 361 min,26.249986,91.514561,21,2026-09-01 12:38:07,2026-09-01 12:39:00,2026-09-01 12:40:52,2026-09-01 12:49:49
751,226,anomaly,high,resolved,AI anomaly: prolonged inactivity 193 min,26.147446,91.781221,22,2026-09-02 10:03:03,2026-09-02 10:05:08,2026-09-02 10:09:10,2026-09-02 10:22:35
752,226,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.174912,91.777798,9,2026-09-02 11:43:26,2026-09-02 11:44:56,2026-09-02 11:47:17,2026-09-02 12:01:23
753,227,anomaly,high,resolved,AI anomaly: prolonged inactivity 62 min,26.184664,91.750976,16,2026-08-13 07:43:31,2026-08-13 07:45:25,2026-08-13 07:51:42,2026-08-13 08:12:32
754,227,anomaly,high,resolved,AI anomaly: prolonged inactivity 51 min,26.184411,91.750948,9,2026-08-15 07:22:19,2026-08-15 07:30:06,2026-08-15 07:39:28,2026-08-15 07:42:20
755,227,anomaly,high,dispatched,AI anomaly: prolonged inactivity 281 min,27.585277,91.857382,1,2026-08-16 11:41:15,2026-08-16 11:42:55,2026-08-16 11:44:26,
756,227,anomaly,high,resolved,AI anomaly: prolonged inactivity 71 min,27.585014,91.857928,14,2026-08-17 07:49:36,2026-08-17 07:54:08,2026-08-17 07:55:32,2026-08-17 11:20:55
757,227,anomaly,high,resolved,AI anomaly: sudden location jump 6.2 km,27.541938,91.814813,13,2026-08-18 07:18:00,2026-08-18 07:18:29,2026-08-18 07:21:34,2026-08-18 07:32:37
758,227,anomaly,high,resolved,AI anomaly: prolonged inactivity 219 min,27.544783,93.832982,10,2026-08-20 10:30:07,2026-08-20 10:32:04,2026-08-20 10:33:07,2026-08-20 10:48:55
759,227,anomaly,high,resolved,AI anomaly: prolonged inactivity 57 min,27.54435,93.832992,21,2026-08-21 07:33:48,2026-08-21 07:38:45,2026-08-21 07:42:24,2026-08-21 07:58:54
760,227,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 67 min,27.545199,93.832658,,2026-08-22 07:54:37,2026-08-22 07:55:27,,
761,228,anomaly,high,resolved,AI anomaly: prolonged inactivity 80 min,26.105494,91.584308,12,2026-07-30 07:54:47,2026-07-30 07:57:00,2026-07-30 07:58:31,2026-07-30 08:05:50
762,228,anomaly,high,resolved,AI anomaly: prolonged inactivity 159 min,26.145382,91.797014,16,2026-07-31 09:25:22,2026-07-31 09:27:28,2026-07-31 09:28:49,2026-07-31 10:17:34
763,229,anomaly,high,resolved,AI anomaly: prolonged inactivity 56 min,26.161789,91.727379,4,2026-08-25 07:33:55,2026-08-25 07:34:22,2026-08-25 07:35:48,2026-08-25 07:52:57
764,229,anomaly,high,dispatched,AI anomaly: prolonged inactivity 502 min,26.247767,91.517897,21,2026-08-26 14:53:59,2026-08-26 14:56:03,2026-08-26 14:57:12,
765,229,anomaly,high,dispatched,AI anomaly: prolonged inactivity 55 min,26.248012,91.517865,15,2026-08-27 07:38:21,2026-08-27 07:39:31,2026-08-27 07:41:09,
766,229,anomaly,high,dispatched,AI anomaly: abnormal speed 200 km/h (possible vehicle abduction),26.332204,91.581329,15,2026-08-28 09:09:17,2026-08-28 09:09:58,2026-08-28 09:10:23,
767,230,anomaly,high,dispatched,AI anomaly: prolonged inactivity 50 min,24.816823,93.938242,8,2026-08-01 07:38:12,2026-08-01 07:39:27,2026-08-01 07:41:08,
768,230,anomaly,high,detected,AI anomaly: prolonged inactivity 498 min,25.676992,94.107636,,2026-08-02 14:58:09,,,
769,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 69 min,25.677331,94.107501,7,2026-08-03 08:01:20,2026-08-03 08:07:31,2026-08-03 08:16:37,2026-08-03 08:28:08
770,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 150 min,26.106977,91.586944,8,2026-08-04 09:27:49,2026-08-04 09:29:37,2026-08-04 09:30:16,2026-08-04 09:43:56
771,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 463 min,23.82994,91.285363,3,2026-08-06 14:13:46,2026-08-06 14:20:17,2026-08-06 14:20:53,2026-08-06 14:23:03
772,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 94 min,23.83035,91.285623,3,2026-08-07 08:04:19,2026-08-07 08:05:06,2026-08-07 08:12:56,2026-08-07 08:35:31
773,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 459 min,23.726593,92.715851,15,2026-08-08 14:28:07,2026-08-08 14:30:59,2026-08-08 14:31:50,2026-08-08 15:05:16
774,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 60 min,23.726791,92.715756,22,2026-08-09 07:38:32,2026-08-09 07:38:54,2026-08-09 07:39:42,2026-08-09 08:12:22
775,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 239 min,27.331301,88.61365,9,2026-08-10 10:57:58,2026-08-10 10:59:22,2026-08-10 11:03:46,2026-08-10 11:24:26
776,230,anomaly,high,resolved,AI anomaly: prolonged inactivity 57 min,27.330852,88.613241,20,2026-08-11 07:45:08,2026-08-11 07:46:22,2026-08-11 07:49:51,2026-08-11 07:57:02
777,231,geofence,critical,acknowledged,Restricted-zone entry: Riverside Restricted Area,26.18183,91.768287,,2026-08-03 09:39:04,2026-08-03 09:47:12,,
778,231,anomaly,high,resolved,AI anomaly: prolonged inactivity 87 min,26.181178,91.768151,10,2026-08-04 08:02:06,2026-08-04 08:05:01,2026-08-04 08:06:28,2026-08-04 08:11:00
779,231,anomaly,high,resolved,AI anomaly: prolonged inactivity 296 min,26.364516,91.633188,16,2026-08-05 11:53:11,2026-08-05 11:55:02,2026-08-05 11:56:10,2026-08-05 12:15:40
780,231,anomaly,high,dispatched,AI anomaly: prolonged inactivity 74 min,26.365891,91.632947,4,2026-08-06 07:55:09,2026-08-06 07:56:08,2026-08-06 08:00:02,
781,231,anomaly,high,dispatched,AI anomaly: prolonged inactivity 182 min,26.249053,91.517298,8,2026-08-07 09:38:41,2026-08-07 09:40:49,2026-08-07 09:41:55,
782,232,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.120618,91.649574,21,2026-08-13 08:09:14,2026-08-13 08:10:40,2026-08-13 08:11:27,2026-08-13 08:23:45
783,232,anomaly,high,resolved,AI anomaly: prolonged inactivity 65 min,26.111301,91.635035,13,2026-08-14 08:04:35,2026-08-14 08:08:27,2026-08-14 08:12:28,2026-08-14 09:04:27
784,232,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 194 min,25.933079,91.433203,,2026-08-15 09:58:43,2026-08-15 09:59:08,,
785,232,anomaly,high,resolved,AI anomaly: prolonged inactivity 68 min,25.933206,91.432853,12,2026-08-16 08:00:57,2026-08-16 08:04:32,2026-08-16 08:05:47,2026-08-16 09:13:06
786,232,anomaly,high,resolved,AI anomaly: prolonged inactivity 428 min,26.232659,92.084728,12,2026-08-17 13:47:25,2026-08-17 13:48:31,2026-08-17 13:50:36,2026-08-17 15:02:30
787,233,anomaly,high,resolved,AI anomaly: prolonged inactivity 65 min,25.933076,91.43398,14,2026-08-09 07:34:51,2026-08-09 07:35:20,2026-08-09 07:36:15,2026-08-09 07:40:16
788,233,anomaly,high,resolved,AI anomaly: prolonged inactivity 445 min,26.095598,91.605411,5,2026-08-10 14:14:50,2026-08-10 14:16:12,2026-08-10 14:19:49,2026-08-10 14:24:31
789,233,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.119371,91.650011,9,2026-08-10 15:17:18,2026-08-10 15:18:35,2026-08-10 15:23:21,2026-08-10 15:28:39
790,233,anomaly,high,resolved,AI anomaly: prolonged inactivity 48 min,26.110899,91.636577,14,2026-08-11 07:47:39,2026-08-11 07:52:44,2026-08-11 07:53:54,2026-08-11 08:01:54
791,234,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,26.176187,91.786302,17,2026-08-12 07:42:10,2026-08-12 07:43:12,2026-08-12 07:45:57,2026-08-12 07:52:05
792,234,anomaly,high,dispatched,AI anomaly: prolonged inactivity 259 min,26.095861,91.604677,1,2026-08-13 11:11:05,2026-08-13 11:13:54,2026-08-13 11:16:04,
793,234,geofence,critical,dispatched,Restricted-zone entry: Deepor Beel Wetland Edge,26.119709,91.649826,18,2026-08-13 11:55:09,2026-08-13 12:01:29,2026-08-13 12:04:25,
794,235,anomaly,high,dispatched,AI anomaly: prolonged inactivity 249 min,26.248325,91.517949,21,2026-07-28 10:59:08,2026-07-28 11:00:55,2026-07-28 11:05:08,
795,235,anomaly,high,dispatched,AI anomaly: prolonged inactivity 492 min,26.186484,91.744401,13,2026-07-29 14:50:56,2026-07-29 14:54:06,2026-07-29 14:54:53,
796,235,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.174008,91.777592,18,2026-07-29 15:42:14,2026-07-29 15:43:29,2026-07-29 15:46:24,2026-07-29 16:06:58
797,235,sos,critical,resolved,"SOS triggered by Bhaskar Sharma: Road accident on the highway, I am injured and cannot walk.",26.195512,91.744299,5,2026-07-29 14:57:12,2026-07-29 14:57:45,2026-07-29 15:04:32,2026-07-29 15:50:56
798,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 63 min,26.10764,91.587154,9,2026-08-12 07:52:06,2026-08-12 07:55:47,2026-08-12 07:58:06,2026-08-12 08:12:56
799,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 476 min,26.633935,92.799356,9,2026-08-13 14:29:15,2026-08-13 14:30:09,2026-08-13 14:31:45,2026-08-13 15:45:38
800,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,26.633968,92.799571,22,2026-08-14 08:00:15,2026-08-14 08:03:10,2026-08-14 08:04:47,2026-08-14 08:23:49
801,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 350 min,26.921784,92.878734,16,2026-08-15 12:24:30,2026-08-15 12:32:16,2026-08-15 12:32:51,2026-08-15 12:37:06
802,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 222 min,26.579475,93.172767,18,2026-08-17 10:34:39,2026-08-17 10:35:36,2026-08-17 10:37:10,2026-08-17 11:27:35
803,237,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.579475,93.172767,6,2026-08-17 10:34:39,2026-08-17 10:38:16,2026-08-17 10:39:00,2026-08-17 11:27:10
804,237,anomaly,high,dispatched,AI anomaly: prolonged inactivity 49 min,26.578757,93.172073,16,2026-08-18 07:29:59,2026-08-18 07:35:38,2026-08-18 07:37:29,
805,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 282 min,26.951095,94.171513,9,2026-08-19 11:26:40,2026-08-19 11:30:37,2026-08-19 11:33:44,2026-08-19 11:47:36
806,237,anomaly,high,resolved,AI anomaly: prolonged inactivity 481 min,26.981596,94.643914,22,2026-08-21 14:55:52,2026-08-21 14:57:41,2026-08-21 14:58:32,2026-08-21 15:16:20
807,238,geofence,critical,resolved,Restricted-zone entry: Cherrapunji Cliff Edge,25.273923,91.693178,16,2026-08-18 08:40:59,2026-08-18 08:42:56,2026-08-18 08:44:54,2026-08-18 08:58:33
808,238,anomaly,high,dispatched,AI anomaly: prolonged inactivity 51 min,25.273322,91.691484,21,2026-08-19 07:37:59,2026-08-19 07:40:30,2026-08-19 07:44:20,
809,238,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 59 min,25.258152,91.706467,,2026-08-20 07:56:11,2026-08-20 07:57:35,,
810,238,anomaly,high,resolved,AI anomaly: prolonged inactivity 471 min,25.598021,91.892133,8,2026-08-21 14:54:24,2026-08-21 14:55:52,2026-08-21 14:56:29,2026-08-21 15:15:40
811,238,anomaly,high,resolved,AI anomaly: abnormal speed 144 km/h (possible vehicle abduction),25.557694,91.845449,3,2026-08-22 07:12:22,2026-08-22 07:13:33,2026-08-22 07:14:59,2026-08-22 08:03:05
812,238,anomaly,high,dispatched,AI anomaly: prolonged inactivity 398 min,26.182936,91.751983,1,2026-08-24 13:34:46,2026-08-24 13:38:04,2026-08-24 13:39:47,
813,238,anomaly,high,resolved,AI anomaly: prolonged inactivity 51 min,26.182939,91.752305,3,2026-08-25 07:44:54,2026-08-25 07:49:41,2026-08-25 07:56:40,2026-08-25 08:32:40
814,241,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.577248,93.170143,14,2026-08-24 21:31:07,2026-08-24 21:31:52,2026-08-24 21:38:29,2026-08-24 22:34:04
815,241,anomaly,high,resolved,AI anomaly: prolonged inactivity 859 min,26.578779,93.173134,8,2026-08-25 21:12:53,2026-08-25 21:14:01,2026-08-25 21:16:52,2026-08-25 21:37:03
816,241,anomaly,high,detected,AI anomaly: prolonged inactivity 884 min,26.5786,93.172894,,2026-08-26 21:28:25,,,
817,241,anomaly,high,dispatched,AI anomaly: prolonged inactivity 1228 min,26.107053,91.586829,20,2026-08-28 03:17:18,2026-08-28 03:20:11,2026-08-28 03:25:23,
818,241,anomaly,high,resolved,AI anomaly: prolonged inactivity 1113 min,25.579587,91.892005,5,2026-08-30 01:23:16,2026-08-30 01:28:53,2026-08-30 01:30:03,2026-08-30 01:39:05
819,241,anomaly,high,resolved,AI anomaly: prolonged inactivity 898 min,25.580003,91.892744,11,2026-08-31 21:29:32,2026-08-31 21:30:23,2026-08-31 21:32:32,2026-08-31 21:48:49
820,241,anomaly,high,resolved,AI anomaly: prolonged inactivity 1057 min,23.727028,92.716245,1,2026-09-02 00:36:14,2026-09-02 00:37:30,2026-09-02 00:41:20,2026-09-02 00:51:50
821,241,anomaly,high,resolved,AI anomaly: prolonged inactivity 1309 min,27.332434,88.614666,3,2026-09-04 04:49:12,2026-09-04 04:49:33,2026-09-04 04:53:52,2026-09-04 05:07:39
822,242,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,26.105853,91.584926,8,2026-08-09 07:31:49,2026-08-09 07:38:29,2026-08-09 07:40:35,2026-08-09 08:10:26
823,242,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 233 min,26.633673,92.798293,,2026-08-11 10:34:43,2026-08-11 10:35:07,,
824,242,anomaly,high,resolved,AI anomaly: prolonged inactivity 77 min,26.633708,92.798248,10,2026-08-13 08:01:56,2026-08-13 08:06:51,2026-08-13 08:08:50,2026-08-13 08:15:13
825,242,anomaly,high,dispatched,AI anomaly: prolonged inactivity 182 min,26.577342,93.173315,3,2026-08-14 09:54:29,2026-08-14 09:57:00,2026-08-14 09:57:58,
826,242,geofence,critical,dispatched,Restricted-zone entry: Kaziranga Core Zone,26.578767,93.172172,18,2026-08-14 09:59:07,2026-08-14 10:03:30,2026-08-14 10:04:00,
827,242,anomaly,high,resolved,AI anomaly: prolonged inactivity 49 min,26.577668,93.172093,19,2026-08-15 07:20:45,2026-08-15 07:22:17,2026-08-15 07:25:30,2026-08-15 07:41:51
828,242,anomaly,high,resolved,AI anomaly: prolonged inactivity 343 min,26.982418,94.642904,15,2026-08-17 12:27:28,2026-08-17 12:33:18,2026-08-17 12:36:32,2026-08-17 13:45:19
829,243,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,26.634863,92.800931,8,2026-08-03 07:31:23,2026-08-03 07:38:30,2026-08-03 07:46:06,2026-08-03 07:52:04
830,243,anomaly,high,resolved,AI anomaly: prolonged inactivity 129 min,26.183403,91.752636,4,2026-08-04 09:08:54,2026-08-04 09:09:22,2026-08-04 09:10:51,2026-08-04 09:31:45
831,243,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 64 min,26.182952,91.753173,,2026-08-05 07:36:25,2026-08-05 07:38:10,,
832,243,anomaly,high,dispatched,AI anomaly: prolonged inactivity 187 min,27.587934,91.860245,20,2026-08-06 09:45:56,2026-08-06 09:46:21,2026-08-06 09:47:19,
833,243,anomaly,high,resolved,AI anomaly: prolonged inactivity 302 min,27.546022,93.830273,18,2026-08-08 12:06:09,2026-08-08 12:06:49,2026-08-08 12:10:12,2026-08-08 12:21:08
834,245,sos,critical,resolved,"SOS triggered by Ethan Smith: Feeling severely unwell, chest pain, need medical assistance.",26.172099,91.760449,19,2026-07-25 12:16:08,2026-07-25 12:18:07,2026-07-25 12:18:47,2026-07-25 12:35:47
835,246,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 311 min,26.633161,92.798616,,2026-08-16 12:02:18,2026-08-16 12:03:40,,
836,246,anomaly,high,resolved,AI anomaly: prolonged inactivity 69 min,26.633771,92.798734,20,2026-08-17 07:39:01,2026-08-17 07:41:09,2026-08-17 07:42:33,2026-08-17 08:40:50
837,246,anomaly,high,dispatched,AI anomaly: prolonged inactivity 389 min,26.183941,91.752536,10,2026-08-18 13:23:45,2026-08-18 13:25:03,2026-08-18 13:31:38,
838,246,anomaly,high,resolved,AI anomaly: prolonged inactivity 47 min,26.183961,91.753294,11,2026-08-19 07:33:17,2026-08-19 07:35:41,2026-08-19 07:44:04,2026-08-19 08:31:58
839,246,anomaly,high,resolved,AI anomaly: prolonged inactivity 212 min,27.546258,93.832679,20,2026-08-20 10:03:00,2026-08-20 10:03:47,2026-08-20 10:05:16,2026-08-20 10:13:46
840,247,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,25.676075,94.110508,5,2026-08-22 07:31:22,2026-08-22 07:33:26,2026-08-22 07:34:40,2026-08-22 08:50:51
841,247,anomaly,high,resolved,AI anomaly: prolonged inactivity 454 min,26.57837,93.172775,7,2026-08-24 14:37:31,2026-08-24 14:40:07,2026-08-24 14:42:43,2026-08-24 14:53:42
842,247,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.577462,93.171351,1,2026-08-24 14:52:29,2026-08-24 14:52:58,2026-08-24 14:54:00,2026-08-24 15:07:26
843,247,anomaly,high,dispatched,AI anomaly: prolonged inactivity 59 min,26.578944,93.173257,8,2026-08-25 07:47:13,2026-08-25 07:48:49,2026-08-25 07:50:00,
844,247,anomaly,high,resolved,AI anomaly: prolonged inactivity 423 min,23.833265,91.28659,6,2026-08-26 13:34:43,2026-08-26 13:35:18,2026-08-26 13:38:42,2026-08-26 13:53:19
845,247,anomaly,high,resolved,AI anomaly: prolonged inactivity 82 min,23.833259,91.286409,20,2026-08-27 08:04:39,2026-08-27 08:08:07,2026-08-27 08:08:21,2026-08-27 08:24:29
846,247,anomaly,high,resolved,AI anomaly: prolonged inactivity 181 min,27.333352,88.614697,19,2026-08-29 09:51:36,2026-08-29 09:52:59,2026-08-29 09:54:18,2026-08-29 09:59:26
847,249,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.175015,91.774215,2,2026-07-24 08:31:02,2026-07-24 08:37:54,2026-07-24 08:44:20,2026-07-24 08:57:04
848,249,anomaly,high,resolved,AI anomaly: prolonged inactivity 275 min,26.166369,91.565466,17,2026-07-25 11:27:45,2026-07-25 11:30:09,2026-07-25 11:32:18,2026-07-25 11:47:59
849,250,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.576285,93.171442,2,2026-08-18 07:09:51,2026-08-18 07:10:17,2026-08-18 07:16:45,2026-08-18 07:46:40
850,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 83 min,26.577022,93.172021,10,2026-08-19 08:00:35,2026-08-19 08:01:28,2026-08-19 08:07:48,2026-08-19 08:25:21
851,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 76 min,26.576623,93.171925,15,2026-08-22 07:59:50,2026-08-22 08:00:34,2026-08-22 08:01:51,2026-08-22 08:13:36
852,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 181 min,25.673778,94.107471,11,2026-08-23 09:37:27,2026-08-23 09:39:50,2026-08-23 09:42:32,2026-08-23 10:08:18
853,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 62 min,25.674144,94.107842,16,2026-08-24 07:45:47,2026-08-24 07:46:46,2026-08-24 07:47:15,2026-08-24 08:09:01
854,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,25.674272,94.107337,9,2026-08-26 07:37:58,2026-08-26 07:38:35,2026-08-26 07:40:58,2026-08-26 07:45:46
855,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 142 min,24.818146,93.93784,22,2026-08-27 09:18:34,2026-08-27 09:21:27,2026-08-27 09:23:04,2026-08-27 09:32:50
856,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 326 min,27.330805,88.616404,4,2026-09-01 12:15:38,2026-09-01 12:16:35,2026-09-01 12:17:02,2026-09-01 12:35:52
857,250,anomaly,high,detected,AI anomaly: prolonged inactivity 85 min,27.331117,88.616045,,2026-09-02 08:01:54,,,
858,250,anomaly,high,resolved,AI anomaly: prolonged inactivity 76 min,27.331919,88.615392,5,2026-09-03 07:51:25,2026-09-03 07:53:35,2026-09-03 07:56:13,2026-09-03 08:47:11
859,250,anomaly,high,detected,AI anomaly: prolonged inactivity 48 min,27.331561,88.615609,,2026-09-04 07:57:11,,,
860,251,anomaly,high,resolved,AI anomaly: prolonged inactivity 49 min,26.181145,91.769656,7,2026-08-26 07:32:35,2026-08-26 07:32:48,2026-08-26 07:34:37,2026-08-26 08:17:21
861,251,geofence,critical,acknowledged,Restricted-zone entry: Riverside Restricted Area,26.181145,91.769656,,2026-08-26 07:32:35,2026-08-26 07:33:39,,
862,251,anomaly,high,resolved,AI anomaly: prolonged inactivity 462 min,26.365333,91.63454,5,2026-08-27 14:19:27,2026-08-27 14:21:22,2026-08-27 14:23:43,2026-08-27 14:39:04
863,251,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 88 min,26.364936,91.633807,,2026-08-28 08:00:54,2026-08-28 08:04:27,,
864,251,anomaly,high,resolved,AI anomaly: prolonged inactivity 65 min,26.365476,91.633791,17,2026-08-29 07:47:55,2026-08-29 07:53:33,2026-08-29 07:54:12,2026-08-29 08:07:11
865,252,anomaly,high,resolved,AI anomaly: prolonged inactivity 64 min,26.183385,91.744047,9,2026-08-08 07:48:09,2026-08-08 07:52:23,2026-08-08 07:52:32,2026-08-08 07:58:40
