id,incident_id,status,note,timestamp
1747,487,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-27 07:54:15
1748,487,resolved,False positive - tourist confirmed movement by phone,2026-08-27 08:08:04
1749,488,detected,AI anomaly: prolonged inactivity 233 min,2026-08-19 10:42:18
1750,488,acknowledged,Acknowledged by control room,2026-08-19 10:43:23
1751,488,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-19 10:48:34
1752,488,resolved,False positive - tourist confirmed movement by phone,2026-08-19 11:25:49
1753,489,detected,AI anomaly: prolonged inactivity 68 min,2026-08-28 07:52:49
1754,489,acknowledged,Acknowledged by control room,2026-08-28 08:00:41
1755,489,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-28 08:05:29
1756,490,detected,AI anomaly: prolonged inactivity 61 min,2026-08-25 07:55:49
1757,490,acknowledged,Acknowledged by control room,2026-08-25 07:56:44
1758,490,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-25 08:00:04
1759,490,resolved,Handed over to the tourist's emergency contact,2026-08-25 08:11:13
1760,491,detected,AI anomaly: prolonged inactivity 432 min,2026-08-26 13:54:54
1761,491,acknowledged,Acknowledged by control room,2026-08-26 13:55:48
1762,491,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-26 14:10:54
1763,491,resolved,Tourist located and confirmed safe,2026-08-26 14:44:56
1764,492,detected,AI anomaly: prolonged inactivity 468 min,2026-08-28 14:28:54
1765,492,acknowledged,Acknowledged by control room,2026-08-28 14:30:18
1766,492,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-28 14:32:54
1767,492,resolved,Handed over to the tourist's emergency contact,2026-08-28 14:57:45
1768,493,detected,AI anomaly: prolonged inactivity 61 min,2026-08-29 07:59:29
1769,493,acknowledged,Acknowledged by control room,2026-08-29 08:00:50
1770,493,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-29 08:01:31
1771,494,detected,AI anomaly: prolonged inactivity 77 min,2026-07-27 07:59:50
1772,494,acknowledged,Acknowledged by control room,2026-07-27 08:00:05
1773,494,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-27 08:02:07
1774,494,resolved,Handed over to the tourist's emergency contact,2026-07-27 08:45:21
1775,495,detected,Restricted-zone entry: Riverside Restricted Area,2026-07-26 08:20:54
1776,495,acknowledged,Acknowledged by control room,2026-07-26 08:21:33
1777,495,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-07-26 08:22:14
1778,495,resolved,Medical assistance provided on site,2026-07-26 08:26:24
1779,496,detected,AI anomaly: prolonged inactivity 51 min,2026-07-27 07:33:01
1780,496,acknowledged,Acknowledged by control room,2026-07-27 07:34:20
1781,496,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-07-27 07:35:10
1782,497,detected,AI anomaly: prolonged inactivity 70 min,2026-07-28 07:42:29
1783,497,acknowledged,Acknowledged by control room,2026-07-28 07:45:48
1784,497,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-07-28 07:46:15
1785,497,resolved,Tourist located and confirmed safe,2026-07-28 08:11:56
1786,498,detected,AI anomaly: prolonged inactivity 172 min,2026-09-03 09:52:03
1787,498,acknowledged,Acknowledged by control room,2026-09-03 09:55:17
1788,498,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-09-03 10:03:21
1789,498,resolved,Handed over to the tourist's emergency contact,2026-09-03 10:12:49
1790,499,detected,AI anomaly: prolonged inactivity 71 min,2026-07-29 08:00:50
1791,499,acknowledged,Acknowledged by control room,2026-07-29 08:02:38
1792,499,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-07-29 08:06:54
1793,499,resolved,Tourist located and confirmed safe,2026-07-29 08:19:43
1794,500,detected,AI anomaly: prolonged inactivity 59 min,2026-07-30 07:31:46
1795,500,acknowledged,Acknowledged by control room,2026-07-30 07:34:24
1796,500,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-07-30 07:52:37
1797,500,resolved,Medical assistance provided on site,2026-07-30 08:16:50
1798,501,detected,AI anomaly: prolonged inactivity 469 min,2026-07-31 14:34:58
1799,501,acknowledged,Acknowledged by control room,2026-07-31 14:35:27
1800,501,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-07-31 14:38:06
1801,501,resolved,"Recovered belongings, FIR registered at the local station",2026-07-31 14:43:29
1802,502,detected,AI anomaly: prolonged inactivity 86 min,2026-08-01 08:02:56
1803,502,acknowledged,Acknowledged by control room,2026-08-01 08:04:37
1804,502,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-01 08:05:36
1805,502,resolved,"Escorted out of restricted area, advisory issued",2026-08-01 08:39:54
1806,503,detected,AI anomaly: prolonged inactivity 475 min,2026-08-03 14:28:39
1807,503,acknowledged,Acknowledged by control room,2026-08-03 14:29:54
1808,503,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-03 14:32:44
1809,503,resolved,"Recovered belongings, FIR registered at the local station",2026-08-03 14:37:04
1810,504,detected,AI anomaly: prolonged inactivity 70 min,2026-08-04 07:52:58
1811,504,acknowledged,Acknowledged by control room,2026-08-04 08:00:19
1812,504,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-04 08:02:49
1813,504,resolved,"Escorted out of restricted area, advisory issued",2026-08-04 08:15:02
1814,505,detected,AI anomaly: prolonged inactivity 51 min,2026-08-05 07:25:31
1815,505,acknowledged,Acknowledged by control room,2026-08-05 07:28:00
1816,505,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-05 07:29:24
1817,505,resolved,Handed over to the tourist's emergency contact,2026-08-05 08:11:23
1818,506,detected,AI anomaly: prolonged inactivity 154 min,2026-08-06 09:08:52
1819,507,detected,AI anomaly: prolonged inactivity 79 min,2026-08-08 07:55:06
1820,507,acknowledged,Acknowledged by control room,2026-08-08 07:56:52
1821,507,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-08 07:58:19
1822,507,resolved,"Recovered belongings, FIR registered at the local station",2026-08-08 08:21:39
1823,508,detected,AI anomaly: prolonged inactivity 69 min,2026-08-31 07:42:31
1824,508,acknowledged,Acknowledged by control room,2026-08-31 07:44:13
1825,508,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-31 07:46:24
1826,508,resolved,False positive - tourist confirmed movement by phone,2026-08-31 08:05:04
1827,509,detected,Restricted-zone entry: Cherrapunji Cliff Edge,2026-08-22 22:29:32
1828,509,acknowledged,Acknowledged by control room,2026-08-22 22:33:24
1829,509,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-22 22:42:52
1830,509,resolved,Medical assistance provided on site,2026-08-22 22:48:39
1831,510,detected,AI anomaly: prolonged inactivity 851 min,2026-08-23 21:08:31
1832,510,acknowledged,Acknowledged by control room,2026-08-23 21:14:20
1833,510,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-23 21:20:07
1834,510,resolved,Medical assistance provided on site,2026-08-23 21:44:34
1835,511,detected,AI anomaly: prolonged inactivity 894 min,2026-08-24 21:28:38
1836,511,acknowledged,Acknowledged by control room,2026-08-24 21:33:10
1837,511,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-24 21:34:27
1838,511,resolved,"Recovered belongings, FIR registered at the local station",2026-08-24 21:52:14
1839,512,detected,AI anomaly: prolonged inactivity 1102 min,2026-08-26 00:51:42
1840,512,acknowledged,Acknowledged by control room,2026-08-26 00:54:10
1841,512,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-26 01:02:47
1842,512,resolved,False positive - tourist confirmed movement by phone,2026-08-26 01:59:39
1843,513,detected,AI anomaly: prolonged inactivity 1319 min,2026-08-28 04:43:47
1844,513,acknowledged,Acknowledged by control room,2026-08-28 04:52:57
1845,513,dispatched,Auto-dispatched to Unit Delta-2 (Fatasil Ambari Police Station),2026-08-28 05:02:36
1846,513,resolved,"Escorted out of restricted area, advisory issued",2026-08-28 05:26:33
1847,514,detected,AI anomaly: prolonged inactivity 53 min,2026-08-10 07:30:25
1848,514,acknowledged,Acknowledged by control room,2026-08-10 07:32:21
1849,514,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-10 07:35:34
1850,514,resolved,Medical assistance provided on site,2026-08-10 07:45:55
1851,515,detected,AI anomaly: prolonged inactivity 81 min,2026-08-11 08:00:44
1852,515,acknowledged,Acknowledged by control room,2026-08-11 08:02:09
1853,515,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-11 08:03:50
1854,515,resolved,Medical assistance provided on site,2026-08-11 08:26:19
1855,516,detected,AI anomaly: prolonged inactivity 54 min,2026-08-13 07:36:26
1856,516,acknowledged,Acknowledged by control room,2026-08-13 07:38:44
1857,516,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-13 07:39:22
1858,516,resolved,Tourist located and confirmed safe,2026-08-13 09:12:18
1859,517,detected,AI anomaly: prolonged inactivity 220 min,2026-08-14 10:25:03
1860,517,acknowledged,Acknowledged by control room,2026-08-14 10:26:15
1861,517,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-14 10:28:29
1862,517,resolved,"Recovered belongings, FIR registered at the local station",2026-08-14 10:51:25
1863,518,detected,AI anomaly: prolonged inactivity 257 min,2026-08-19 11:17:48
1864,518,acknowledged,Acknowledged by control room,2026-08-19 11:17:57
1865,518,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-08-19 11:21:42
1866,518,resolved,"Recovered belongings, FIR registered at the local station",2026-08-19 12:04:27
1867,519,detected,AI anomaly: prolonged inactivity 67 min,2026-08-20 07:45:44
1868,519,acknowledged,Acknowledged by control room,2026-08-20 07:47:38
1869,519,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-20 07:53:28
1870,519,resolved,False positive - tourist confirmed movement by phone,2026-08-20 07:56:57
1871,520,detected,AI anomaly: prolonged inactivity 84 min,2026-08-21 07:57:31
1872,520,acknowledged,Acknowledged by control room,2026-08-21 08:05:39
1873,520,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-21 08:13:09
1874,520,resolved,Handed over to the tourist's emergency contact,2026-08-21 08:18:55
1875,521,detected,AI anomaly: prolonged inactivity 61 min,2026-08-16 07:36:36
1876,521,acknowledged,Acknowledged by control room,2026-08-16 07:39:26
1877,521,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-16 07:40:39
1878,521,resolved,False positive - tourist confirmed movement by phone,2026-08-16 09:23:17
1879,522,detected,AI anomaly: prolonged inactivity 63 min,2026-08-17 07:43:19
1880,522,acknowledged,Acknowledged by control room,2026-08-17 07:43:57
1881,522,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-08-17 07:46:14
1882,522,resolved,Handed over to the tourist's emergency contact,2026-08-17 07:48:52
1883,523,detected,AI anomaly: prolonged inactivity 61 min,2026-08-18 07:47:59
1884,523,acknowledged,Acknowledged by control room,2026-08-18 07:52:22
1885,523,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-18 07:53:11
1886,523,resolved,"Escorted out of restricted area, advisory issued",2026-08-18 08:01:24
1887,524,detected,AI anomaly: prolonged inactivity 54 min,2026-08-19 07:38:35
1888,524,acknowledged,Acknowledged by control room,2026-08-19 07:39:25
1889,524,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-19 07:44:24
1890,524,resolved,"Escorted out of restricted area, advisory issued",2026-08-19 08:01:33
1891,525,detected,AI anomaly: prolonged inactivity 316 min,2026-08-20 12:02:55
1892,525,acknowledged,Acknowledged by control room,2026-08-20 12:08:52
1893,525,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-08-20 12:13:17
1894,525,resolved,Tourist located and confirmed safe,2026-08-20 12:31:53
1895,526,detected,AI anomaly: prolonged inactivity 69 min,2026-08-22 07:49:09
1896,526,acknowledged,Acknowledged by control room,2026-08-22 07:53:20
1897,526,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-22 07:53:48
1898,526,resolved,Handed over to the tourist's emergency contact,2026-08-22 07:58:07
1899,527,detected,AI anomaly: prolonged inactivity 84 min,2026-08-23 08:01:55
1900,527,acknowledged,Acknowledged by control room,2026-08-23 08:03:29
1901,527,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-23 08:12:23
1902,528,detected,AI anomaly: prolonged inactivity 138 min,2026-08-24 09:08:39
1903,528,acknowledged,Acknowledged by control room,2026-08-24 09:10:48
1904,528,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-24 09:15:04
1905,528,resolved,"Escorted out of restricted area, advisory issued",2026-08-24 09:49:16
1906,529,detected,AI anomaly: prolonged inactivity 84 min,2026-08-23 07:55:50
1907,529,acknowledged,Acknowledged by control room,2026-08-23 07:58:13
1908,530,detected,AI anomaly: prolonged inactivity 46 min,2026-08-24 07:28:32
1909,530,acknowledged,Acknowledged by control room,2026-08-24 07:31:21
1910,530,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-24 07:32:14
1911,530,resolved,Handed over to the tourist's emergency contact,2026-08-24 07:38:06
1912,531,detected,Restricted-zone entry: Cherrapunji Cliff Edge,2026-08-01 08:09:22
1913,531,acknowledged,Acknowledged by control room,2026-08-01 08:12:34
1914,531,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-01 08:16:39
1915,531,resolved,False positive - tourist confirmed movement by phone,2026-08-01 08:25:48
1916,532,detected,AI anomaly: prolonged inactivity 202 min,2026-08-04 10:22:59
1917,532,acknowledged,Acknowledged by control room,2026-08-04 10:24:14
1918,532,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-08-04 10:25:12
1919,532,resolved,Medical assistance provided on site,2026-08-04 10:30:57
1920,533,detected,Restricted-zone entry: Dawki Border Belt,2026-08-04 12:03:13
1921,533,acknowledged,Acknowledged by control room,2026-08-04 12:05:30
1922,533,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-04 12:08:12
1923,533,resolved,Tourist located and confirmed safe,2026-08-04 12:12:09
1924,534,detected,AI anomaly: prolonged inactivity 81 min,2026-08-05 08:00:05
1925,534,acknowledged,Acknowledged by control room,2026-08-05 08:05:06
1926,534,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-05 08:08:20
1927,535,detected,AI anomaly: prolonged inactivity 264 min,2026-08-06 10:59:06
1928,535,acknowledged,Acknowledged by control room,2026-08-06 11:00:39
1929,535,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-06 11:04:25
1930,535,resolved,False positive - tourist confirmed movement by phone,2026-08-06 11:22:07
1931,536,detected,"SOS triggered by Kavya Bhattacharya: Road accident on the highway, I am injured and cannot walk.",2026-08-06 03:26:05
1932,536,acknowledged,Acknowledged by control room,2026-08-06 03:58:02
1933,536,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-06 04:00:11
1934,537,detected,AI anomaly: prolonged inactivity 81 min,2026-08-20 08:01:33
1935,537,acknowledged,Acknowledged by control room,2026-08-20 08:03:32
1936,537,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-20 08:06:37
1937,537,resolved,"Recovered belongings, FIR registered at the local station",2026-08-20 08:17:50
1938,538,detected,Restricted-zone entry: Dawki Border Belt,2026-08-20 09:27:17
1939,538,acknowledged,Acknowledged by control room,2026-08-20 09:30:53
1940,538,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-20 09:32:09
1941,538,resolved,"Recovered belongings, FIR registered at the local station",2026-08-20 10:15:06
1942,539,detected,AI anomaly: prolonged inactivity 68 min,2026-08-22 07:55:39
1943,540,detected,AI anomaly: prolonged inactivity 285 min,2026-08-23 11:48:33
1944,540,acknowledged,Acknowledged by control room,2026-08-23 11:49:15
1945,540,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-23 11:51:18
1946,540,resolved,Handed over to the tourist's emergency contact,2026-08-23 14:37:48
1947,541,detected,Restricted-zone entry: Cherrapunji Cliff Edge,2026-08-23 11:54:35
1948,541,acknowledged,Acknowledged by control room,2026-08-23 12:01:23
1949,541,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-23 12:05:50
